Código,Entidade,Região,Cidade,Qualidade do Ar,Poluição da Água,Ano,Produção Anual de Plástico,Participação na emissão global de plásticos para o oceano
IDN,Indonesia,Aceh,Banda Aceh,71.42857143,12.5,,,
IDN,Indonesia,North Sumatra,Binjai,75.0,0.0,,,
IDN,Indonesia,North Sumatra,Medan,20.83333333,43.33333333,,,
IDN,Indonesia,North Sumatra,Pematangsiantar,100.0,0.0,,,
IDN,Indonesia,West Sumatra,Padang,68.75,25.0,,,
IDN,Indonesia,Special Region of Yogyakarta,Yogyakarta City,45.65217391,57.29166667,,,
IDN,Indonesia,Jambi,Jambi,87.5,12.5,,,
IDN,Indonesia,Riau,Pekanbaru,80.0,25.0,,,
IDN,Indonesia,South Sumatra,Palembang,75.0,0.0,,,
IDN,Indonesia,Lampung,Bandar Lampung,62.5,40.0,,,
IDN,Indonesia,Riau Islands,Batam,56.25,50.0,,,
IDN,Indonesia,Riau Islands,Tanjung Pinang,0.0,25.0,,,
IDN,Indonesia,Banten,Cilegon,50.0,50.0,,,
IDN,Indonesia,Banten,Tangerang,45.45454545,52.27272727,,,
IDN,Indonesia,West Java,Bandung,40.38461538,61.70212766,,,
IDN,Indonesia,West Java,Bogor,67.30769231,52.08333333,,,
IDN,Indonesia,West Java,Cimahi,58.33333333,33.33333333,,,
IDN,Indonesia,West Java,Depok,8.333333333,91.66666667,,,
IDN,Indonesia,Central Java,Magelang,100.0,0.0,,,
IDN,Indonesia,Central Java,Salatiga,83.33333333,37.5,,,
IDN,Indonesia,Central Java,Semarang,55.55555556,47.5,,,
IDN,Indonesia,East Java,Kediri,75.0,0.0,,,
IDN,Indonesia,East Java,Madiun,100.0,6.25,,,
IDN,Indonesia,East Java,Malang,77.17391304,34.7826087,,,
IDN,Indonesia,East Java,Mojokerto,100.0,0.0,,,
IDN,Indonesia,East Java,Surabaya,49.43181818,57.77777778,,,
IDN,Indonesia,Bali,Denpasar,33.69565217,60.22727273,,,
IDN,Indonesia,South Kalimantan,Banjarmasin,100.0,0.0,,,
IDN,Indonesia,Central Kalimantan,Palangkaraya,100.0,0.0,,,
IDN,Indonesia,East Kalimantan,Balikpapan,72.22222222,38.88888889,,,
IDN,Indonesia,East Kalimantan,Samarinda,87.5,0.0,,,
IDN,Indonesia,South Sulawesi,Makassar,50.0,45.0,,,
IDN,Indonesia,Southeast Sulawesi,Kendari,100.0,0.0,,,
IDN,Indonesia,North Sulawesi,Manado,50.0,58.33333333,,,
IDN,Indonesia,Papua,Jayapura,100.0,12.5,,,
IDN,Indonesia,Bali,Ubud,50.0,25.0,,,
IDN,Indonesia,Aceh,Takengon,100.0,0.0,,,
IND,India,,,,,2019.0,,12.91663349
IND,India,Gujarat,Ahmedabad,32.96296296,66.9921875,,,
IND,India,Gujarat,Jamnagar,34.48275862,58.33333333,,,
IND,India,Maharashtra,Mumbai,25.16025641,75.32537961,,,
IND,India,West Bengal,Kolkata,25.93457944,68.26923077,,,
IND,India,Tamil Nadu,Chennai,35.88435374,73.07017544,,,
IND,India,,Delhi,11.8441358,77.41679873,,,
IND,India,Telangana,Hyderabad,31.49253731,70.10703364,,,
IND,India,Maharashtra,Nagpur,46.61016949,69.44444444,,,
IND,India,Maharashtra,Pune,39.10788382,71.86147186,,,
IND,India,Kerala,Kochi,36.5625,68.40277778,,,
IND,India,Gujarat,Surat,46.3592233,61.96808511,,,
IND,India,West Bengal,Siliguri,40.0,67.0,,,
IND,India,West Bengal,Durgapur,12.5,50.0,,,
IND,India,Tamil Nadu,Erode,50.0,61.11111111,,,
IND,India,Tamil Nadu,Salem,48.80952381,64.28571429,,,
IND,India,Tamil Nadu,Coimbatore,50.0,65.74074074,,,
IND,India,Karnataka,Mysore,51.5625,62.5,,,
IND,India,Gujarat,Rajkot,43.60465116,58.10810811,,,
IND,India,Gujarat,Vadodara,43.45794393,65.90909091,,,
IND,India,Gujarat,Gandhinagar,87.90322581,50.0,,,
IND,India,Kerala,Kozhikode,57.25806452,70.23809524,,,
IND,India,Maharashtra,Jalgaon,33.75,54.6875,,,
IND,India,Rajasthan,Sikar,58.33333333,87.5,,,
IND,India,Punjab,Jalandhar,23.75,67.1875,,,
IND,India,Karnataka,Hubli,26.78571429,69.44444444,,,
IND,India,Bihar,Munger,100.0,62.5,,,
IND,India,,Gulbarga,33.92857143,76.92307692,,,
IND,India,Tamil Nadu,Thoothukudi,50.0,50.0,,,
IND,India,Uttar Pradesh,Agra,23.61111111,69.82758621,,,
IND,India,,Chandigarh,54.41176471,58.11688312,,,
IND,India,Karnataka,Hassan,68.18181818,60.71428571,,,
IND,India,Uttar Pradesh,Lucknow,25.66666667,72.82608696,,,
IND,India,Punjab,Amritsar,21.56862745,76.70454545,,,
IND,India,Andhra Pradesh,Kakinada,62.5,37.5,,,
IND,India,Maharashtra,Latur,83.33333333,58.33333333,,,
IND,India,Andhra Pradesh,Nellore,31.48148148,66.66666667,,,
IND,India,Maharashtra,Navi Mumbai,40.2173913,55.27522936,,,
IND,India,Rajasthan,Jaipur,43.6746988,63.55263158,,,
IND,India,Uttar Pradesh,Kanpur,16.40625,76.66666667,,,
IND,India,Madhya Pradesh,Indore,45.0,70.56451613,,,
IND,India,Uttar Pradesh,Varanasi,19.33962264,70.91836735,,,
IND,India,Bihar,Patna,14.49275362,68.25396825,,,
IND,India,Madhya Pradesh,Bhopal,48.92857143,67.30769231,,,
IND,India,,Shimla,63.95348837,62.5,,,
IND,India,Karnataka,Mangalore,65.09433962,47.53289474,,,
IND,India,Madhya Pradesh,Gwalior,25.0,72.97297297,,,
IND,India,Uttar Pradesh,Allahabad,13.7195122,75.0,,,
IND,India,Kerala,Thrissur,47.82608696,75.0,,,
IND,India,,Thiruvananthapuram,52.71084337,53.28947368,,,
IND,India,Jammu and Kashmir,Srinagar,77.5862069,51.92307692,,,
IND,India,Tripura,Agartala,63.63636364,58.33333333,,,
IND,India,Odisha,Bhubaneswar,55.76923077,50.71428571,,,
IND,India,Jharkhand,Ranchi,52.77777778,65.97222222,,,
IND,India,Sikkim,Gangtok,90.625,46.875,,,
IND,India,Mizoram,Aizawl,100.0,75.0,,,
IND,India,Uttarakhand,Dehradun,41.12903226,66.66666667,,,
IND,India,Assam,Guwahati,33.75,78.77358491,,,
IND,India,Andhra Pradesh,Visakhapatnam,40.40697674,69.62025316,,,
IND,India,Andhra Pradesh,Vijayawada,30.11363636,58.75,,,
IND,India,Rajasthan,Jodhpur,27.77777778,65.625,,,
IND,India,Rajasthan,Ajmer,50.0,45.83333333,,,
IND,India,Jharkhand,Jamshedpur,46.32352941,55.38461538,,,
IND,India,Punjab,Ludhiana,17.85714286,68.18181818,,,
IND,India,Maharashtra,Nashik,69.44444444,50.0,,,
IND,India,Uttar Pradesh,Meerut,27.65957447,75.65789474,,,
IND,India,,Mathura,53.125,66.0,,,
IND,India,Rajasthan,Udaipur,57.14285714,72.58064516,,,
IND,India,Haryana,Faridabad,13.06818182,80.42168675,,,
IND,India,Maharashtra,Aurangabad,30.64516129,62.0,,,
IND,India,Rajasthan,Bikaner,61.9047619,54.16666667,,,
IND,India,Madhya Pradesh,Jabalpur,42.85714286,68.10344828,,,
IND,India,Uttar Pradesh,Aligarh,50.0,0.0,,,
IND,India,West Bengal,Asansol,25.96153846,68.47826087,,,
IND,India,West Bengal,Howrah,50.0,75.0,,,
IND,India,Uttar Pradesh,Ghaziabad,12.90322581,80.0,,,
IND,India,Maharashtra,Thane,41.66666667,70.94594595,,,
IND,India,Meghalaya,Shillong,73.33333333,73.33333333,,,
IND,India,Manipur,Imphal,47.91666667,65.38461538,,,
IND,India,,Patiala,33.33333333,69.11764706,,,
IND,India,Maharashtra,Kolhapur,52.88461538,69.04761905,,,
IND,India,Maharashtra,Akola,31.52173913,62.5,,,
IND,India,Uttar Pradesh,Bareilly,45.83333333,48.52941176,,,
IND,India,,Tirunelveli,55.55555556,75.0,,,
IND,India,Goa,Panaji,25.0,50.0,,,
IND,India,Maharashtra,Solapur,20.83333333,73.07692308,,,
IND,India,Chhattisgarh,Bhilai,34.82142857,55.68181818,,,
IND,India,Gujarat,Bhavnagar,61.36363636,61.9047619,,,
IND,India,Uttar Pradesh,Jhansi,47.82608696,69.73684211,,,
IND,India,Jharkhand,Dhanbad,20.19230769,64.13043478,,,
IND,India,Bihar,Gaya,0.0,50.0,,,
IND,India,Jammu and Kashmir,Jammu,44.76744186,62.82051282,,,
IND,India,Maharashtra,Amravati,36.25,59.61538462,,,
IND,India,Karnataka,Belgaum,46.71052632,82.43243243,,,
IND,India,Uttarakhand,Haridwar,71.875,53.125,,,
IND,India,Puducherry,Karaikal,50.0,50.0,,,
IND,India,Uttar Pradesh,Noida,11.48255814,82.63473054,,,
IND,India,Tamil Nadu,Coonoor,87.5,45.0,,,
IND,India,Gujarat,Valsad,75.0,75.0,,,
IND,India,Kerala,Kollam,75.0,44.11764706,,,
IND,India,,Kota,30.20833333,48.4375,,,
IND,India,Uttar Pradesh,Muradabad,37.5,43.75,,,
IND,India,Chhattisgarh,Raipur,15.09433962,68.61702128,,,
IND,India,Maharashtra,Sangli,47.22222222,62.5,,,
IND,India,Maharashtra,Ulhasnagar,10.86956522,73.91304348,,,
IND,India,Rajasthan,Sri Ganganagar,50.0,44.44444444,,,
IND,India,,Adoni,0.0,100.0,,,
IND,India,Uttarakhand,Rishikesh,37.5,87.5,,,
IND,India,Gujarat,Veraval,0.0,100.0,,,
IND,India,Maharashtra,Satara,87.5,56.25,,,
IND,India,Karnataka,Udupi,50.0,37.5,,,
IND,India,West Bengal,Kharagpur,50.0,55.76923077,,,
IND,India,Bihar,Begusarai,44.44444444,55.0,,,
IND,India,Puducherry,Pondicherry,50.0,59.09090909,,,
IND,India,Odisha,Balasore,21.15384615,58.33333333,,,
IND,India,Madhya Pradesh,Ratlam,65.0,55.0,,,
IND,India,Andhra Pradesh,Srikakulam,75.0,37.5,,,
IND,India,,Bathinda,30.68181818,68.75,,,
IND,India,Gujarat,Bharuch,30.55555556,67.85714286,,,
IND,India,Bihar,Bhagalpur,53.75,50.0,,,
IND,India,Haryana,Bhiwani,25.0,12.5,,,
IND,India,Tamil Nadu,Tirupur,42.64705882,50.0,,,
IND,India,Tamil Nadu,Nagercoil,37.5,55.0,,,
IND,India,Maharashtra,Nanded,38.23529412,53.57142857,,,
IND,India,Chhattisgarh,Bilaspur,31.57894737,75.0,,,
IND,India,Maharashtra,Chandrapur,11.11111111,68.33333333,,,
IND,India,Andhra Pradesh,Eluru,54.16666667,57.14285714,,,
IND,India,Kerala,Palakkad,86.53846154,54.16666667,,,
IND,India,Odisha,Rourkela,33.0,58.33333333,,,
IND,India,Kerala,Pathanamthitta,89.70588235,38.63636364,,,
IND,India,Uttar Pradesh,Jaunpur,50.0,62.5,,,
IND,India,Bihar,Darbhanga,40.625,59.375,,,
IND,India,Assam,Dibrugarh,51.78571429,44.44444444,,,
IND,India,Haryana,Rohtak,50.0,25.0,,,
IND,India,Bihar,Muzaffarpur,17.59259259,57.60869565,,,
IND,India,Bihar,Purnia,100.0,50.0,,,
IND,India,,Nandyal,12.5,75.0,,,
IND,India,Maharashtra,Wardha,50.0,50.0,,,
IND,India,Haryana,Hisar,29.62962963,46.15384615,,,
IND,India,Gujarat,Anand,78.84615385,45.45454545,,,
IND,India,Gujarat,Navsari,68.75,54.54545455,,,
IND,India,Andhra Pradesh,Tenali,71.42857143,58.33333333,,,
IND,India,Punjab,Mohali,87.5,75.0,,,
IND,India,Telangana,Nalgonda,75.0,75.0,,,
IND,India,Chhattisgarh,Korba,43.75,43.75,,,
IND,India,Assam,Tinsukia,0.0,75.0,,,
IND,India,Uttar Pradesh,Greater Noida,25.0,100.0,,,
IND,India,Rajasthan,Alwar,37.5,55.76923077,,,
IND,India,,Guntur,38.54166667,57.89473684,,,
IND,India,Andhra Pradesh,Vizianagaram,58.33333333,58.33333333,,,
IND,India,,Kurnool,43.33333333,65.90909091,,,
IND,India,Uttar Pradesh,Gorakhpur,47.11538462,66.0,,,
IND,India,Andhra Pradesh,Chittoor,70.0,70.83333333,,,
IND,India,West Bengal,Haldia,0.0,100.0,,,
IND,India,Telangana,Warangal,53.40909091,71.875,,,
IRL,Ireland,,,,,2019.0,,0.011741187
IRL,Ireland,,Dublin,67.02380952,39.70588235,,,
IRL,Ireland,,Cork,83.33333333,28.125,,,
IRL,Ireland,Leinster,Kilkenny,75.0,75.0,,,
IRL,Ireland,Connacht,Galway,92.04545455,44.44444444,,,
IRL,Ireland,,Limerick,80.43478261,38.15789474,,,
IRL,Ireland,,Waterford,87.5,25.0,,,
IRL,Ireland,Connacht,Sligo,75.0,50.0,,,
IRL,Ireland,Leinster,Dundalk,81.25,31.25,,,
IRL,Ireland,Leinster,Drogheda,100.0,12.5,,,
IRL,Ireland,,Ennis,100.0,50.0,,,
IRL,Ireland,Leinster,Carlow,58.33333333,41.66666667,,,
IRL,Ireland,,Tralee,91.66666667,8.333333333,,,
IRL,Ireland,Leinster,Athlone,80.0,25.0,,,
IRL,Ireland,,Killarney,91.66666667,25.0,,,
IRL,Ireland,Leinster,Longford,100.0,50.0,,,
IRL,Ireland,Leinster,Wicklow,100.0,50.0,,,
IRL,Ireland,Leinster,Maynooth,50.0,58.33333333,,,
IRL,Ireland,Leinster,Kildare,100.0,100.0,,,
IRL,Ireland,Leinster,Newbridge,50.0,0.0,,,
IRL,Ireland,,Swords,50.0,0.0,,,
IRL,Ireland,,Malahide,75.0,25.0,,,
IRL,Ireland,,Listowel,100.0,0.0,,,
IRL,Ireland,Connacht,Clifden,100.0,50.0,,,
IRL,Ireland,Connacht,Claremorris,100.0,0.0,,,
IRN,Iran,,,,,2019.0,,0.094746278
IRN,Iran,Tehran Province,Tehran,10.70075758,48.12992126,,,
IRN,Iran,Hamadan Province,Hamadan,39.28571429,37.5,,,
IRN,Iran,Alborz Province,Karaj,29.16666667,59.375,,,
IRN,Iran,Isfahan Province,Isfahan,35.15625,44.0,,,
IRN,Iran,Khuzestan Province,Abadan,0.0,50.0,,,
IRN,Iran,East Azerbaijan Province,Tabriz,30.26315789,47.72727273,,,
IRN,Iran,Razavi Khorasan Province,Mashhad,27.38095238,56.25,,,
IRN,Iran,Sistan and Baluchestan Province,Zabol,14.28571429,66.66666667,,,
IRN,Iran,Zanjan Province,Zanjan,52.77777778,58.33333333,,,
IRN,Iran,Bushehr Province,Bushehr,0.0,100.0,,,
IRN,Iran,Mazandaran Province,Sari,29.16666667,50.0,,,
IRN,Iran,Qom Province,Qom,20.0,33.33333333,,,
IRN,Iran,Kerman Province,Kerman,48.07692308,14.28571429,,,
IRN,Iran,Gilan Province,Rasht,44.44444444,45.0,,,
IRN,Iran,Kermanshah Province,Kermanshah,10.71428571,41.66666667,,,
IRN,Iran,Qazvin Province,Qazvin,29.16666667,25.0,,,
IRN,Iran,Yazd Province,Yazd,5.0,25.0,,,
IRN,Iran,South Khorasan Province,Birjand,60.0,0.0,,,
IRN,Iran,Markazi Province,Arak,2.272727273,67.85714286,,,
IRN,Iran,Kurdistan Province,Sanandaj,3.571428571,83.33333333,,,
IRN,Iran,North Khorasan Province,Bojnord,0.0,50.0,,,
IRN,Iran,Mazandaran Province,Amol,100.0,75.0,,,
IRN,Iran,Kohgiluyeh and Boyer-Ahmad Province,Yasuj,0.0,50.0,,,
IRN,Iran,Ilam Province,Ilam,0.0,50.0,,,
IRN,Iran,Lorestan Province,Khorramabad,50.0,75.0,,,
IRN,Iran,Tehran Province,Varamin,0.0,50.0,,,
IRN,Iran,Mazandaran Province,Babol,100.0,0.0,,,
IRN,Iran,Hamadan Province,Malayer,12.5,50.0,,,
IRN,Iran,Fars Province,Nurabad,25.0,50.0,,,
IRN,Iran,Mazandaran Province,Nowshahr,100.0,50.0,,,
IRN,Iran,Isfahan Province,Najafabad,0.0,50.0,,,
IRN,Iran,Markazi Province,Saveh,25.0,75.0,,,
IRN,Iran,Tehran Province,Eslamshahr,0.0,50.0,,,
IRN,Iran,Fars Province,Shiraz,55.0,43.75,,,
IRN,Iran,Hormozgan Province,Kish,100.0,0.0,,,
IRQ,Iraq,,,,,2019.0,,0.006840518
IRQ,Iraq,Basra Governorate,Basra,27.08333333,72.91666667,,,
IRQ,Iraq,,Mosul,0.0,75.0,,,
IRQ,Iraq,,Erbil,36.36363636,64.77272727,,,
IRQ,Iraq,,Kirkuk,25.0,62.5,,,
IRQ,Iraq,Karbala Governorate,Karbala,12.5,87.5,,,
ISL,Iceland,,,,,2019.0,,0.0
ISL,Iceland,,Reykjavik,86.68478261,5.113636364,,,
ISL,Iceland,,Akureyri,85.0,75.0,,,
ISL,Iceland,,Akranes,100.0,37.5,,,
ISL,Iceland,,Kopavogur,100.0,50.0,,,
ISL,Iceland,,Keflavik,87.5,0.0,,,
ISL,Iceland,,Husavik,50.0,50.0,,,
ISL,Iceland,,Bolungarvik,100.0,0.0,,,
ISL,Iceland,,Bildudalur,0.0,100.0,,,
ISL,Iceland,,Hella,100.0,0.0,,,
ISR,Israel,,,,,2019.0,,0.00336921
ISR,Israel,Jerusalem District,Jerusalem,37.09677419,42.39130435,,,
ISR,Israel,Haifa District,Haifa,17.96875,54.62962963,,,
ISR,Israel,Southern District,Beersheba,29.16666667,21.875,,,
ISR,Israel,Southern District,Ashkelon,5.0,100.0,,,
ISR,Israel,Northern District,Acre,25.0,75.0,,,
ISR,Israel,Haifa District,Kiryat Bialik,29.16666667,37.5,,,
ISR,Israel,Tel Aviv District,Givatayim,25.0,50.0,,,
ISR,Israel,Northern District,Karmiel,53.57142857,0.0,,,
ISR,Israel,Jerusalem District,Beit Shemesh,37.5,66.66666667,,,
ISR,Israel,Northern District,Afula,41.66666667,37.5,,,
ISR,Israel,Southern District,Arad,41.66666667,37.5,,,
ISR,Israel,Tel Aviv District,Herzliya,80.0,15.0,,,
ISR,Israel,Haifa District,Kiryat Ata,25.0,50.0,,,
ISR,Israel,Central District,Yavne,25.0,50.0,,,
ISR,Israel,Southern District,Ashdod,25.0,41.66666667,,,
ISR,Israel,Central District,Petah Tikva,27.77777778,20.83333333,,,
ISR,Israel,Tel Aviv District,Holon,32.14285714,25.0,,,
ISR,Israel,Central District,Netanya,77.77777778,27.77777778,,,
ISR,Israel,Tel Aviv District,Ramat Gan,32.5,29.16666667,,,
ISR,Israel,Central District,Rehovot,37.5,31.25,,,
ISR,Israel,Central District,Lod,25.0,100.0,,,
ISR,Israel,Tel Aviv District,Bat Yam,50.0,41.66666667,,,
ISR,Israel,Haifa District,Hadera,25.0,50.0,,,
ISR,Israel,Tel Aviv District,Ramat HaSharon,25.0,75.0,,,
ISR,Israel,Central District,Gedera,12.5,50.0,,,
ISR,Israel,,Pardes Hanna-Karkur,25.0,50.0,,,
ITA,Italy,,,,,2019.0,,0.042268275
ITA,Italy,Emilia-Romagna,Modena,39.0625,50.0,,,
ITA,Italy,Lombardy,Milan,24.39759036,39.49044586,,,
ITA,Italy,Friuli-Venezia Giulia,Trieste,58.87096774,29.0,,,
ITA,Italy,Veneto,Padua,29.16666667,50.0,,,
ITA,Italy,Lombardy,Bergamo,46.66666667,35.0,,,
ITA,Italy,Veneto,Venice,36.25,67.85714286,,,
ITA,Italy,Campania,Salerno,60.0,58.33333333,,,
ITA,Italy,Lombardy,Busto Arsizio,0.0,75.0,,,
ITA,Italy,Lombardy,Como,58.33333333,40.0,,,
ITA,Italy,Liguria,Genoa,51.72413793,30.0,,,
ITA,Italy,Emilia-Romagna,Bologna,38.15789474,28.03030303,,,
ITA,Italy,Sardinia,Cagliari,71.05263158,20.0,,,
ITA,Italy,Sicily,Catania,46.42857143,55.55555556,,,
ITA,Italy,Campania,Caserta,34.375,56.25,,,
ITA,Italy,Veneto,Verona,36.11111111,42.85714286,,,
ITA,Italy,Tuscany,Florence,52.67857143,36.0,,,
ITA,Italy,Campania,Naples,28.84615385,55.31914894,,,
ITA,Italy,Sicily,Palermo,45.45454545,51.31578947,,,
ITA,Italy,Emilia-Romagna,Parma,34.375,56.81818182,,,
ITA,Italy,Abruzzo,Pescara,61.11111111,79.16666667,,,
ITA,Italy,Tuscany,Siena,81.25,21.42857143,,,
ITA,Italy,Friuli-Venezia Giulia,Udine,72.5,33.33333333,,,
ITA,Italy,Trentino-South Tyrol,Trento,86.76470588,0.0,,,
ITA,Italy,Marche,Ancona,63.88888889,30.0,,,
ITA,Italy,Umbria,Perugia,70.0,50.0,,,
ITA,Italy,Abruzzo,L'Aquila,87.5,50.0,,,
ITA,Italy,Apulia,Bari,63.33333333,22.22222222,,,
ITA,Italy,Calabria,Catanzaro,87.5,50.0,,,
ITA,Italy,Veneto,Treviso,50.0,27.77777778,,,
ITA,Italy,Piedmont,Cuneo,82.5,0.0,,,
ITA,Italy,Piedmont,Novara,65.0,0.0,,,
ITA,Italy,Piedmont,Alessandria,35.71428571,56.25,,,
ITA,Italy,Piedmont,Asti,62.5,50.0,,,
ITA,Italy,Lombardy,Brescia,22.65625,70.53571429,,,
ITA,Italy,Lombardy,Cremona,50.0,50.0,,,
ITA,Italy,Lombardy,Monza,42.85714286,50.0,,,
ITA,Italy,Lombardy,Varese,50.0,33.33333333,,,
ITA,Italy,Veneto,Vicenza,45.0,47.5,,,
ITA,Italy,Friuli-Venezia Giulia,Gorizia,90.0,25.0,,,
ITA,Italy,Tuscany,Livorno,55.55555556,62.5,,,
ITA,Italy,Umbria,Terni,42.5,50.0,,,
ITA,Italy,Umbria,Montecchio,87.5,50.0,,,
ITA,Italy,Marche,Macerata,93.75,8.333333333,,,
ITA,Italy,Liguria,Savona,66.66666667,62.5,,,
ITA,Italy,Emilia-Romagna,Piacenza,62.5,50.0,,,
ITA,Italy,Emilia-Romagna,Ferrara,39.28571429,50.0,,,
ITA,Italy,Emilia-Romagna,Ravenna,64.28571429,16.66666667,,,
ITA,Italy,Emilia-Romagna,Forli,58.33333333,100.0,,,
ITA,Italy,Emilia-Romagna,Rimini,75.0,62.5,,,
ITA,Italy,Tuscany,Lucca,66.66666667,37.5,,,
ITA,Italy,Tuscany,Pisa,53.125,37.5,,,
ITA,Italy,Tuscany,Prato,50.0,50.0,,,
ITA,Italy,Apulia,Lecce,71.66666667,47.72727273,,,
ITA,Italy,Lazio,Latina,70.83333333,62.5,,,
ITA,Italy,Apulia,Foggia,62.5,81.25,,,
ITA,Italy,Apulia,Barletta,65.0,75.0,,,
ITA,Italy,Apulia,Brindisi,35.0,58.33333333,,,
ITA,Italy,Apulia,Taranto,75.0,50.0,,,
ITA,Italy,Sardinia,Sassari,71.875,43.75,,,
ITA,Italy,Sardinia,Olbia,87.5,50.0,,,
ITA,Italy,Sicily,Messina,75.0,12.5,,,
ITA,Italy,Sicily,Syracuse,59.375,75.0,,,
ITA,Italy,Sicily,Agrigento,75.0,50.0,,,
ITA,Italy,Piedmont,Biella,87.5,50.0,,,
ITA,Italy,Emilia-Romagna,Faenza,75.0,50.0,,,
ITA,Italy,Liguria,Ventimiglia,50.0,25.0,,,
ITA,Italy,,Croton,62.5,50.0,,,
ITA,Italy,Campania,Benevento,45.0,75.0,,,
JAM,Jamaica,,,,,2019.0,,0.238295057
JAM,Jamaica,Surrey County,Kingston,33.125,58.57142857,,,
JAM,Jamaica,Surrey County,Port Antonio,75.0,100.0,,,
JAM,Jamaica,Cornwall County,Montego Bay,50.0,73.21428571,,,
JAM,Jamaica,Middlesex County,Portmore,38.33333333,70.45454545,,,
JAM,Jamaica,Middlesex County,Spanish Town,50.0,100.0,,,
JAM,Jamaica,Cornwall County,Negril,100.0,75.0,,,
JAM,Jamaica,,Highgate,75.0,25.0,,,
JAM,Jamaica,Middlesex County,Ewarton,75.0,50.0,,,
JAM,Jamaica,,Stony Hill,100.0,0.0,,,
JAM,Jamaica,Middlesex County,May Pen,68.75,18.75,,,
JAM,Jamaica,Middlesex County,Mandeville,62.5,12.5,,,
JOR,Jordan,,,,,2019.0,,0.000102097
JOR,Jordan,Amman Governorate,Amman,34.03846154,63.10483871,,,
JOR,Jordan,Irbid Governorate,Irbid,25.0,56.25,,,
JOR,Jordan,Madaba Governorate,Madaba,37.5,75.0,,,
JOR,Jordan,Amman Governorate,Al Jubayhah,75.0,37.5,,,
JPN,Japan,,,,,2019.0,,0.187348513
JPN,Japan,,Tokyo,61.87150838,37.94117647,,,
JPN,Japan,Aichi Prefecture,Nagoya,76.25,37.5,,,
JPN,Japan,Kagoshima Prefecture,Kagoshima,50.0,50.0,,,
JPN,Japan,Fukuoka Prefecture,Fukuoka,56.25,40.625,,,
JPN,Japan,Kyoto Prefecture,Kyoto,64.77272727,28.33333333,,,
JPN,Japan,Hiroshima Prefecture,Hiroshima,79.16666667,25.0,,,
JPN,Japan,Osaka Prefecture,Osaka,51.47058824,55.35714286,,,
JPN,Japan,Hokkaido Prefecture,Sapporo,81.25,25.0,,,
JPN,Japan,Nagasaki Prefecture,Nagasaki,33.33333333,66.66666667,,,
JPN,Japan,Kanagawa Prefecture,Yokohama,75.0,29.16666667,,,
JPN,Japan,Gifu Prefecture,Gifu,62.5,50.0,,,
JPN,Japan,Miyagi Prefecture,Sendai,87.5,25.0,,,
JPN,Japan,Hyogo Prefecture,Kobe,80.0,33.33333333,,,
JPN,Japan,Saitama Prefecture,Saitama,68.75,37.5,,,
JPN,Japan,Fukushima Prefecture,Fukushima,33.33333333,66.66666667,,,
JPN,Japan,Kanagawa Prefecture,Kawasaki,70.0,25.0,,,
JPN,Japan,Nara Prefecture,Nara,100.0,50.0,,,
JPN,Japan,Chiba Prefecture,Chiba,100.0,100.0,,,
JPN,Japan,Shizuoka Prefecture,Shizuoka,70.0,0.0,,,
JPN,Japan,Niigata Prefecture,Niigata,75.0,0.0,,,
JPN,Japan,Okinawa Prefecture,Naha,100.0,0.0,,,
JPN,Japan,Fukuoka Prefecture,Kitakyushu,83.33333333,75.0,,,
JPN,Japan,Ishikawa Prefecture,Kanazawa,100.0,0.0,,,
JPN,Japan,Ehime Prefecture,Matsuyama,75.0,25.0,,,
JPN,Japan,Okayama Prefecture,Okayama,25.0,0.0,,,
JPN,Japan,Kochi Prefecture,Kochi,100.0,50.0,,,
JPN,Japan,Tochigi Prefecture,Utsunomiya,100.0,75.0,,,
JPN,Japan,Shiga Prefecture,Otsu,100.0,0.0,,,
JPN,Japan,Toyama Prefecture,Toyama,100.0,0.0,,,
JPN,Japan,,Hachioji,75.0,50.0,,,
JPN,Japan,Kanagawa Prefecture,Sagamihara,75.0,50.0,,,
JPN,Japan,Hyogo Prefecture,Amagasaki,100.0,0.0,,,
JPN,Japan,Hyogo Prefecture,Nishinomiya,62.5,50.0,,,
JPN,Japan,Ibaraki Prefecture,Tsukuba,100.0,25.0,,,
JPN,Japan,Okinawa Prefecture,Okinawa,80.55555556,40.0,,,
JPN,Japan,Okayama Prefecture,Kurashiki,50.0,50.0,,,
JPN,Japan,Iwate Prefecture,Hachimantai,100.0,0.0,,,
JPN,Japan,Yamanashi Prefecture,Yamanashi,100.0,0.0,,,
JPN,Japan,Fukui Prefecture,Sakai,75.0,50.0,,,
KAZ,Kazakhstan,,,,,2019.0,,0.001327265
KAZ,Kazakhstan,,Almaty,11.83035714,48.86363636,,,
KAZ,Kazakhstan,East Kazakhstan Region,Semey,25.0,75.0,,,
KAZ,Kazakhstan,East Kazakhstan Region,Oskemen,10.71428571,60.71428571,,,
KAZ,Kazakhstan,Mangystau Region,Aktau,8.333333333,91.66666667,,,
KAZ,Kazakhstan,Aktobe Region,Aktobe,25.0,87.5,,,
KAZ,Kazakhstan,Karaganda Region,Karaganda,16.66666667,66.66666667,,,
KAZ,Kazakhstan,Pavlodar Region,Pavlodar,0.0,75.0,,,
KAZ,Kazakhstan,Atyrau Region,Atyrau,28.57142857,60.71428571,,,
